"","game_id","home","away","lead_change_count","explosive_play_delta","win_prob_volatility"
"2358",401282078,"Tennessee","Tennessee Tech",0,8,0.131959714820518
"2359",401282079,"Texas A&M","New Mexico",0,10,0.104254647457435
"2360",401282080,"Vanderbilt","Stanford",0,1,0.154009294379375
"2361",401282081,"Alabama","Southern Miss",0,12,0.0607659057758352
"2362",401282082,"Arkansas","Texas A&M",0,10,0.167338542040164
"2363",401282083,"Auburn","Georgia State",2,2,0.211599276322606
"2364",401282084,"Florida","Tennessee",2,1,0.209217555798007
"2365",401282085,"Mississippi State","LSU",0,1,0.157997019258713
"2366",401282086,"Boston College","Missouri",2,1,0.198089956958809
"2367",401282087,"South Carolina","Kentucky",0,0,0.119917429919465
"2368",401282088,"Vanderbilt","Georgia",0,18,0.106477193316898
"2369",401282089,"Alabama","Ole Miss",0,7,0.20525045511736
"2370",401282090,"Georgia","Arkansas",0,2,0.103076822361781
"2371",401282091,"Kentucky","Florida",1,5,0.209146041708903
"2372",401282092,"LSU","Auburn",1,4,0.199474730105023
"2373",401282093,"Missouri","Tennessee",0,8,0.123537357823859
"2374",401282094,"South Carolina","Troy",2,1,0.231959918916227
"2375",401282095,"Texas A&M","Mississippi State",3,1,0.170532638430477
"2376",401282096,"Vanderbilt","UConn",3,5,0.171832830659481
"2377",401282097,"Auburn","Georgia",0,0,0.2146777343009
"2378",401282098,"Florida","Vanderbilt",0,5,0.120294312398277
"2379",401282099,"Kentucky","LSU",0,4,0.142953723742915
"2380",401282100,"Ole Miss","Arkansas",0,4,0.213307259293561
"2381",401282101,"Missouri","North Texas",0,5,0.365642999271663
"2382",401282102,"Tennessee","South Carolina",0,10,0.129259384594545
"2383",401282103,"Texas A&M","Alabama",3,7,0.186518368541398
"2384",401282104,"Arkansas","Auburn",2,6,0.177991427692774
"2385",401282105,"Georgia","Kentucky",0,12,0.182321738452879
"2386",401282106,"LSU","Florida",1,1,0.231119259899772
"2387",401282107,"Mississippi State","Alabama",0,4,0.153753067536592
"2388",401282108,"Missouri","Texas A&M",0,10,0.114902228480298
"2389",401282109,"South Carolina","Vanderbilt",2,3,0.265685531343476
"2390",401282110,"Tennessee","Ole Miss",2,3,0.120306402420634
"2391",401282111,"Alabama","Tennessee",0,8,0.206726537807923
"2392",401282112,"Arkansas","Arkansas-Pine Bluff",0,7,0.0901561843570043
"2393",401282113,"Ole Miss","LSU",1,4,0.311078785703871
"2394",401282114,"Texas A&M","South Carolina",0,6,0.12381212417463
"2395",401282115,"Vanderbilt","Mississippi State",0,7,0.120684308252564
"2396",401282116,"Auburn","Ole Miss",0,0,0.104573690731291
"2397",401282117,"Florida","Georgia",0,3,0.22176977831314
"2398",401282118,"Mississippi State","Kentucky",1,4,0.29135468493859
"2399",401282119,"Vanderbilt","Missouri",2,2,0.185416573787858
"2400",401282120,"Alabama","LSU",0,1,0.249163125051844
"2401",401282121,"Arkansas","Mississippi State",2,0,0.175212101099495
"2402",401282122,"Georgia","Missouri",1,8,0.216598374890782
"2403",401282123,"Kentucky","Tennessee",2,1,0.188163441383166
"2404",401282124,"Ole Miss","Liberty",0,9,0.113573376629511
"2405",401282125,"South Carolina","Florida",2,4,0.228618839597088
"2406",401282126,"Texas A&M","Auburn",0,10,0.200476937317123
"2407",401282127,"Alabama","New Mexico State",1,12,0.194584130802011
"2408",401282128,"Auburn","Mississippi State",1,0,0.350968099150251
"2409",401282129,"Florida","Samford",0,5,0.279148998793451
"2410",401282130,"LSU","Arkansas",0,3,0.168703772912163
"2411",401282131,"Ole Miss","Texas A&M",0,4,0.126804230206611
"2412",401282132,"Missouri","South Carolina",0,0,0.244352546288536
"2413",401282133,"Tennessee","Georgia",0,7,0.255524601060754
"2414",401282134,"Vanderbilt","Kentucky",0,6,0.159799534653967
"2415",401282135,"Alabama","Arkansas",0,3,0.143870737445267
"2416",401282136,"Georgia","Charleston Southern",0,13,0.125848647586127
"2417",401282137,"Kentucky","New Mexico State",0,8,0.18492963189277
"2418",401282138,"LSU","UL Monroe",0,2,0.120225360768934
"2419",401282139,"Ole Miss","Vanderbilt",0,2,0.0833190301471862
"2420",401282140,"Mississippi State","Tennessee State",0,10,0.109567028921221
"2421",401282141,"Missouri","Florida",3,0,0.139341718313099
"2422",401282142,"South Carolina","Auburn",1,0,0.248495730927459
"2423",401282143,"Tennessee","South Alabama",0,10,0.172818992736945
"2424",401282144,"Texas A&M","Prairie View A&M",0,8,0.125962238153642
"2425",401282145,"Arkansas","Missouri",0,0,0.186625371717492
"2426",401282146,"Auburn","Alabama",0,4,0.20466957473549
"2427",401282147,"Florida","Florida State",0,15,0.183894644269953
"2428",401282148,"Georgia Tech","Georgia",0,4,0.132019038485449
"2429",401282149,"Louisville","Kentucky",0,0,0.149592806401478
"2430",401282150,"LSU","Texas A&M",2,6,0.228024017615518
"2431",401282151,"Mississippi State","Ole Miss",1,0,0.257038316693358
"2432",401282152,"South Carolina","Clemson",0,1,0.111948642716789
"2433",401282153,"Tennessee","Vanderbilt",0,5,0.158435226239162
"2434",401282154,"Alabama","Georgia",1,1,0.250738521496392
"2435",401282156,"UTSA","Western Kentucky",1,3,0.24064816580649
"2436",401282173,"Middle Tennessee","Monmouth",0,2,0.300977096777663
"2437",401282174,"Navy","Marshall",0,2,0.0978822581907079
"2438",401282175,"North Texas","Northwestern State",0,4,0.179193220134207
"2439",401282177,"South Alabama","Southern Miss",0,1,0.285272465050321
"2440",401282178,"UTEP","Bethune-Cookman",0,2,0.13165074297951
"2441",401282179,"Illinois","UTSA",0,0,0.148619241449697
"2442",401282180,"Western Kentucky","UT Martin",0,3,0.265146642142571
"2443",401282181,"Charlotte","Gardner-Webb",0,8,0.158242659340381
"2444",401282182,"Florida International","Texas State",1,3,0.235604427267638
"2445",401282183,"Florida Atlantic","Georgia Southern",2,13,0.273502281854266
"2446",401282184,"Louisiana Tech","SE Louisiana",0,3,0.131033886987505
"2447",401282185,"Marshall","North Carolina Central",0,10,0.341543443223292
"2448",401282186,"Virginia Tech","Middle Tennessee",0,0,0.293342915913637
"2449",401282187,"SMU","North Texas",1,4,0.280617305621854
"2450",401282188,"Old Dominion","Hampton",0,11,0.136740723561909
"2451",401282189,"Rice","Houston",0,5,0.134267047747978
"2452",401282190,"Southern Miss","Grambling",0,9,0.167611958099529
"2453",401282191,"Boise State","UTEP",0,5,0.200426862578491
"2454",401282192,"UTSA","Lamar",0,9,0.112927779817167
"2455",401282193,"Army","Western Kentucky",0,2,0.172208624087191
"2456",401282194,"UTSA","Middle Tennessee",0,2,0.221486899827771
"2457",401282195,"North Texas","UAB",0,7,0.101281262864536
"2458",401282196,"Georgia State","Charlotte",0,14,0.16745143042303
"2459",401282197,"Texas Tech","Florida International",0,3,0.258234965703394
"2460",401282198,"Florida Atlantic","Fordham",0,6,0.175905667726237
"2461",401282199,"Louisiana Tech","SMU",5,3,0.185292879582499
"2462",401282200,"Marshall","East Carolina",5,5,0.256912152372283
"2463",401282201,"Liberty","Old Dominion",0,5,0.129077040141672
"2464",401282202,"Texas","Rice",0,15,0.354165064782224
"2465",401282203,"Southern Miss","Troy",1,4,0.244259531171131
"2466",401282204,"Charlotte","Middle Tennessee",3,6,0.191671428032031
"2467",401282205,"Louisiana Tech","North Texas",0,0,0.124163057232734
"2468",401282206,"Central Michigan","Florida International",4,6,0.246389426593399
"2469",401282207,"Air Force","Florida Atlantic",0,3,0.125406266984488
"2470",401282208,"App State","Marshall",6,12,0.178425287706408
"2471",401282209,"Old Dominion","Buffalo",0,3,0.184587930070772
"2472",401282210,"Rice","Texas Southern",0,4,0.0846058152413569
"2473",401282211,"Tulane","UAB",0,1,0.136440364616954
"2474",401282212,"UTEP","New Mexico",1,1,0.264692633547263
"2475",401282213,"Memphis","UTSA",0,2,0.226840943347587
"2476",401282214,"Western Kentucky","Indiana",0,7,0.13264009694031
"2477",401282215,"Florida Atlantic","Florida International",2,13,0.211168093820519
"2478",401282216,"Middle Tennessee","Marshall",0,2,0.118127902370116
"2479",401282217,"UTEP","Old Dominion",0,3,0.169519054221674
"2480",401282218,"Rice","Southern Miss",0,2,0.218703053464287
"2481",401282219,"Illinois","Charlotte",4,2,0.225261057664805
"2482",401282220,"NC State","Louisiana Tech",0,1,0.210271780207832
"2483",401282221,"UAB","Liberty",0,7,0.255555355571102
"2484",401282222,"UTSA","UNLV",0,3,0.206278043717816
"2485",401282223,"Michigan State","Western Kentucky",0,2,0.0906281996418165
"2486",401282224,"Florida International","Charlotte",1,6,0.211560779203401
"2487",401282225,"UAB","Florida Atlantic",0,2,0.158994206798275
"2488",401282226,"Marshall","Old Dominion",2,6,0.140473095489663
"2489",401282227,"Southern Miss","UTEP",0,2,0.182790934974054
"2490",401282228,"Western Kentucky","UTSA",6,2,0.153711989912529
"2491",401282229,"Liberty","Middle Tennessee",0,4,0.154495784207485
"2492",401282230,"UTEP","Louisiana Tech",0,3,0.113194500271533
"2493",401282231,"North Texas","Marshall",0,3,0.143077110126453
"2494",401282232,"Old Dominion","Western Kentucky",0,3,0.135845666046514
"2495",401282233,"UTSA","Rice",0,0,0.114953027126863
"2496",401282234,"Southern Miss","UAB",0,7,0.177856576508253
"2497",401282235,"Charlotte","Florida Atlantic",3,8,0.241404997761449
"2498",401282236,"Florida International","Western Kentucky",3,5,0.309748188442899
"2499",401282237,"Louisiana Tech","UTSA",1,5,0.234195385431874
"2500",401282238,"UAB","Rice",2,5,0.165932404838709
"2501",401282239,"UConn","Middle Tennessee",0,6,0.176265535862731
"2502",401282240,"North Texas","Liberty",1,0,0.271703505925423
"2503",401282241,"Western Kentucky","Charlotte",0,3,0.136893921036804
"2504",401282242,"Marshall","Florida International",0,3,0.204753800138068
"2505",401282243,"Florida Atlantic","UTEP",3,0,0.161689929155582
"2506",401282244,"Old Dominion","Louisiana Tech",2,0,0.141704473164618
"2507",401282245,"Middle Tennessee","Southern Miss",0,1,0.250782447856248
"2508",401282246,"Rice","North Texas",0,0,0.156251827251914
"2509",401282247,"Charlotte","Rice",1,0,0.243674697997517
"2510",401282248,"Florida International","Old Dominion",0,3,0.108426593991063
"2511",401282249,"Florida Atlantic","Marshall",0,2,0.10276413321412
"2512",401282250,"UAB","Louisiana Tech",1,9,0.278617725443582
"2513",401282251,"Western Kentucky","Middle Tennessee",0,2,0.195668960730655
"2514",401282252,"Southern Miss","North Texas",0,5,0.35569283040583
"2515",401282253,"UTEP","UTSA",0,8,0.0952087855225694
"2516",401282254,"Louisiana Tech","Charlotte",0,1,0.17341053987372
"2517",401282255,"Middle Tennessee","Florida International",0,4,0.352259238020804
"2518",401282256,"Old Dominion","Florida Atlantic",1,2,0.20439852607682
"2519",401282257,"Marshall","UAB",0,5,0.116938675828551
"2520",401282258,"North Texas","UTEP",1,2,0.224630726282165
"2521",401282259,"Rice","Western Kentucky",0,3,0.199407415383953
"2522",401282260,"UTSA","Southern Miss",1,6,0.192036619383995
"2523",401282261,"Charlotte","Marshall",0,2,0.235123713037646
"2524",401282262,"Florida International","North Texas",2,6,0.206135517987634
"2525",401282263,"Western Kentucky","Florida Atlantic",0,8,0.154268116993808
"2526",401282264,"Louisiana Tech","Southern Miss",1,5,0.313506521974834
"2527",401282265,"Middle Tennessee","Old Dominion",0,3,0.241641732535706
"2528",401282266,"UTEP","Rice",1,0,0.220299032460825
"2529",401282267,"UTSA","UAB",2,6,0.165876770080941
"2530",401282268,"Old Dominion","Charlotte",0,0,0.184293269199366
"2531",401282269,"Southern Miss","Florida International",0,2,0.15432149817487
"2532",401282270,"Florida Atlantic","Middle Tennessee",3,3,0.251952200439942
"2533",401282271,"Rice","Louisiana Tech",5,1,0.236072687565061
"2534",401282272,"Marshall","Western Kentucky",1,0,0.340207567974447
"2535",401282273,"North Texas","UTSA",0,4,0.131123451103411
"2536",401282274,"UAB","UTEP",1,1,0.21272983691251
"2537",401282607,"NC State","South Florida",0,3,0.131135353774931
"2538",401282608,"Wake Forest","Old Dominion",0,5,0.379724446539042
"2539",401282609,"Boston College","Colgate",0,8,0.12149645057916
"2540",401282610,"Georgia Tech","Northern Illinois",1,7,0.275305683352353
"2541",401282611,"Ohio","Syracuse",0,3,0.281232185289801
"2542",401282612,"Pittsburgh","Massachusetts",0,5,0.165072750489897
"2543",401282613,"Virginia","William & Mary",0,10,0.151117657444766
"2544",401282614,"Florida State","Notre Dame",3,6,0.216562613304313
"2545",401282615,"Clemson","South Carolina State",0,1,0.0967058665145503
"2546",401282616,"Duke","North Carolina A&T",0,9,0.252460626255474
"2547",401282617,"Florida State","Jacksonville State",1,3,0.229451195295457
"2548",401282618,"Georgia Tech","Kennesaw State",0,4,0.144050748032934
"2549",401282619,"Louisville","Eastern Kentucky",0,0,0.1792927741939
"2550",401282620,"Miami","App State",4,4,0.110507678250994
"2551",401282621,"North Carolina","Georgia State",0,7,0.110019948484225
"2552",401282622,"Syracuse","Rutgers",0,4,0.175472292817859
"2553",401282623,"Massachusetts","Boston College",0,3,0.112143586195091
"2554",401282624,"Virginia","Illinois",0,7,0.0924780577226729
"2555",401282625,"Wake Forest","Norfolk State",1,3,0.199996253229241
"2556",401282626,"Louisville","UCF",0,0,0.224962568597875
"2557",401282627,"Clemson","Georgia Tech",0,1,0.13285914170454
"2558",401282628,"Duke","Northwestern",0,1,0.0924767551293612
"2559",401282629,"Miami","Michigan State",2,4,0.181068487233548
"2560",401282630,"NC State","Furman",0,7,0.158719073232428
"2561",401282631,"North Carolina","Virginia",2,3,0.181891156785425
"2562",401282632,"Pittsburgh","Western Michigan",3,3,0.178871368164405
"2563",401282633,"Syracuse","UAlbany",0,13,0.110783509598661
"2564",401282634,"Temple","Boston College",0,4,0.105578578009018
"2565",401282635,"Wake Forest","Florida State",0,3,0.11032539542037
"2566",401282636,"West Virginia","Virginia Tech",0,2,0.151190793807712
"2567",401282637,"Syracuse","Liberty",0,1,0.204164802365239
"2568",401282638,"Virginia","Wake Forest",0,7,0.130587964913976
"2569",401282639,"Duke","Kansas",6,2,0.245802361090054
"2570",401282640,"Florida State","Louisville",0,7,0.0790796586699587
"2571",401282641,"Georgia Tech","North Carolina",1,2,0.289746258587691
"2572",401282642,"Miami","Central Connecticut",0,14,0.4096855523622
"2573",401282643,"NC State","Clemson",0,1,0.178477651202079
"2574",401282644,"Pittsburgh","New Hampshire",0,13,0.0918598135290461
"2575",401282645,"Virginia Tech","Richmond",0,2,0.125696800869575
"2576",401282646,"Miami","Virginia",0,2,0.155767627098145
"2577",401282647,"Clemson","Boston College",0,2,0.155665477375329
"2578",401282648,"Florida State","Syracuse",2,2,0.151609918822188
"2579",401282649,"Georgia Tech","Pittsburgh",0,4,0.130583522702229
"2580",401282650,"North Carolina","Duke",0,1,0.231136617034392
"2581",401282651,"Wake Forest","Louisville",4,4,0.206043893304024
"2582",401282652,"Duke","Georgia Tech",1,4,0.21795496348198
"2583",401282653,"Louisville","Virginia",2,5,0.241405692563425
"2584",401282654,"North Carolina","Florida State",1,4,0.281372683391721
"2585",401282655,"Syracuse","Wake Forest",5,11,0.241995968525437
"2586",401282656,"Virginia Tech","Notre Dame",4,2,0.19886401617783
"2587",401282657,"Syracuse","Clemson",0,1,0.164054490218724
"2588",401282658,"Boston College","NC State",0,2,0.253124350379591
"2589",401282659,"North Carolina","Miami",0,4,0.113844701491679
"2590",401282660,"Virginia","Duke",0,12,0.152438682899036
"2591",401282661,"Virginia Tech","Pittsburgh",0,3,0.163049206103475
"2592",401282662,"Army","Wake Forest",0,1,0.156951837552393
"2593",401282663,"Florida State","Massachusetts",1,17,0.175169364751229
"2594",401282664,"Louisville","Boston College",0,8,0.224508574263771
"2595",401282665,"Miami","NC State",4,4,0.110167794474421
"2596",401282666,"Pittsburgh","Clemson",0,3,0.28803604356462
"2597",401282667,"Virginia","Georgia Tech",1,7,0.32134348018338
"2598",401282668,"Virginia Tech","Syracuse",5,2,0.164105101298484
"2599",401282669,"BYU","Virginia",6,3,0.199637481452698
"2600",401282670,"Clemson","Florida State",6,3,0.187723782629817
"2601",401282671,"Georgia Tech","Virginia Tech",0,4,0.141219032761653
"2602",401282672,"NC State","Louisville",1,3,0.173586787936113
"2603",401282673,"Notre Dame","North Carolina",2,1,0.177670111181951
"2604",401282674,"Pittsburgh","Miami",0,7,0.166054855321395
"2605",401282675,"Syracuse","Boston College",1,4,0.261642307040281
"2606",401282676,"Wake Forest","Duke",0,7,0.114851273414191
"2607",401282677,"Boston College","Virginia Tech",0,2,0.145842948209998
"2608",401282678,"Duke","Pittsburgh",4,6,0.243041043551613
"2609",401282679,"Florida State","NC State",0,3,0.116614569011778
"2610",401282680,"Louisville","Clemson",1,3,0.208400087124111
"2611",401282681,"Miami","Georgia Tech",4,7,0.184690741833165
"2612",401282682,"North Carolina","Wake Forest",6,6,0.255438884171739
"2613",401282683,"Pittsburgh","North Carolina",0,2,0.163007877738398
"2614",401282684,"Clemson","UConn",1,8,0.258787888887609
"2615",401282685,"Florida State","Miami",2,16,0.283783016748447
"2616",401282686,"Georgia Tech","Boston College",0,8,0.250656799758139
"2617",401282687,"Louisville","Syracuse",0,6,0.155250240667383
"2618",401282688,"Virginia","Notre Dame",0,3,0.154498042361185
"2619",401282689,"Virginia Tech","Duke",0,9,0.16481934025985
"2620",401282690,"Wake Forest","NC State",3,4,0.172772456774738
"2621",401282691,"Duke","Louisville",0,9,0.154237874597094
"2622",401282692,"Boston College","Florida State",0,13,0.151646822506889
"2623",401282693,"Clemson","Wake Forest",0,8,0.133079177826784
"2624",401282694,"Miami","Virginia Tech",0,6,0.11540634453962
"2625",401282695,"NC State","Syracuse",0,2,0.238205967184149
"2626",401282696,"North Carolina","Wofford",0,10,0.119974430432703
"2627",401282697,"Notre Dame","Georgia Tech",0,9,0.115823933639682
"2628",401282698,"Pittsburgh","Virginia",0,2,0.196181298349472
"2629",401282699,"NC State","North Carolina",2,6,0.303784925332908
"2630",401282700,"Boston College","Wake Forest",0,1,0.139588161264697
"2631",401282701,"Duke","Miami",0,8,0.23715320603228
"2632",401282702,"Syracuse","Pittsburgh",0,1,0.292552955577252
"2633",401282703,"Virginia","Virginia Tech",0,2,0.196095376796957
"2634",401282705,"Notre Dame","Toledo",4,7,0.179951208813253
"2635",401282706,"Notre Dame","Purdue",1,3,0.202151483730883
"2636",401282707,"Wisconsin","Notre Dame",1,2,0.236046096047852
"2637",401282708,"Notre Dame","Cincinnati",0,2,0.180827090832416
"2638",401282709,"Notre Dame","USC",0,1,0.135590380299067
"2639",401282710,"Notre Dame","Navy",0,5,0.185406059175926
"2640",401282711,"Stanford","Notre Dame",0,12,0.120015846649766
"2641",401282714,"Illinois","Nebraska",1,2,0.262131651018387
"2642",401282715,"Illinois","Maryland",0,2,0.240472546138217
"2643",401282716,"Purdue","Illinois",1,2,0.122984396193245
"2644",401282717,"Penn State","Illinois",1,9,0.150007397825788
"2645",401282718,"Illinois","Wisconsin",0,9,0.156951859594639
"2646",401282719,"Illinois","Rutgers",2,3,0.178964341209798
"2647",401282720,"Minnesota","Illinois",0,2,0.110260058294705
"2648",401282721,"Iowa","Illinois",1,1,0.216104438311297
"2649",401282722,"Illinois","Northwestern",0,2,0.145463565318449
"2650",401282723,"Iowa","Indiana",0,0,0.0819332605448892
"2651",401282724,"Indiana","Idaho",0,1,0.13899438859989
"2652",401282725,"Indiana","Cincinnati",5,5,0.26930686321238
"2653",401282726,"Maryland","Indiana",2,0,0.116382344841452
"2654",401282727,"Michigan","Indiana",0,11,0.196684160655404
"2655",401282728,"Indiana","Rutgers",0,2,0.102270252630847
"2656",401282729,"Penn State","Indiana",0,6,0.169428328078266
"2657",401282730,"Indiana","Ohio State",0,9,0.153021912222826
"2658",401282731,"Indiana","Michigan State",3,3,0.185366885668348
"2659",401282732,"Indiana","Minnesota",0,0,0.266066392349756
"2660",401282753,"Purdue","Indiana",0,5,0.176722149145205
"2661",401282754,"Iowa State","Iowa",1,4,0.210532620501988
"2662",401282755,"Iowa","Kent State",0,1,0.170926864365225
"2663",401282756,"Iowa","Colorado State",0,4,0.230283746651683
"2664",401282757,"Northwestern","Iowa",0,1,0.169737119437898
"2665",401282758,"Iowa","Penn State",2,2,0.263000030571041
"2666",401282759,"Maryland","Iowa",2,5,0.211887416280167
"2667",401282760,"Iowa","Purdue",0,4,0.169591971828713
"2668",401282761,"Nebraska","Iowa",0,2,0.259800140063206
"2669",401282762,"Iowa","Minnesota",1,3,0.187559408890231
"2670",401282763,"Wisconsin","Iowa",0,1,0.157684701512785
"2671",401282764,"Maryland","West Virginia",4,6,0.178474695227984
"2672",401282765,"Maryland","Kent State",1,6,0.172604423491129
"2673",401282766,"Rutgers","Maryland",0,17,0.106151957679391
"2674",401282767,"Minnesota","Maryland",0,2,0.205232864467526
"2675",401282768,"Maryland","Penn State",0,3,0.164029855455517
"2676",401282769,"Ohio State","Maryland",1,8,0.209117280665779
"2677",401282770,"Maryland","Michigan",0,1,0.15258658506057
"2678",401282771,"Michigan State","Maryland",0,2,0.0959357462634294
"2679",401282772,"Michigan","Western Michigan",0,2,0.177632527141302
"2680",401282773,"Michigan","Washington",0,4,0.153659323788663
"2681",401282774,"Michigan","Northern Illinois",0,9,0.128528554529249
"2682",401282775,"Michigan","Rutgers",0,4,0.114739821542045
"2683",401282776,"Wisconsin","Michigan",0,1,0.15916875762918
"2684",401282777,"Michigan State","Michigan",3,1,0.207938022546826
"2685",401282778,"Nebraska","Michigan",3,1,0.182413025904894
"2686",401282779,"Michigan","Northwestern",0,4,0.187696415786063
"2687",401282780,"Penn State","Michigan",2,2,0.219675480449119
"2688",401282781,"Michigan","Ohio State",2,5,0.205802680284663
"2689",401282782,"Northwestern","Michigan State",0,6,0.0767574320151473
"2690",401282783,"Michigan State","Youngstown State",0,8,0.0886771917659608
"2691",401282784,"Michigan State","Nebraska",0,6,0.158456373047204
"2692",401282785,"Michigan State","Penn State",2,1,0.176488272211742
"2693",401282786,"Ohio State","Michigan State",0,8,0.127049288106555
"2694",401282787,"Purdue","Michigan State",0,0,0.15594996830857
"2695",401282788,"Rutgers","Michigan State",1,8,0.243914821073822
"2696",401282789,"Minnesota","Ohio State",4,2,0.230133701911363
"2697",401282790,"Minnesota","Miami (OH)",0,0,0.118088941182414
"2698",401282791,"Colorado","Minnesota",0,11,0.213553054633364
"2699",401282792,"Minnesota","Bowling Green",7,1,0.201945439076286
"2700",401282793,"Purdue","Minnesota",2,2,0.178314908435319
"2701",401282794,"Minnesota","Wisconsin",1,4,0.219235786623932
"2702",401282795,"Northwestern","Minnesota",0,3,0.128564548700639
"2703",401282796,"Minnesota","Nebraska",0,5,0.134052505266573
"2704",401282797,"Nebraska","Buffalo",0,5,0.186357840076614
"2705",401282798,"Oklahoma","Nebraska",0,2,0.132280885855401
"2706",401282799,"Nebraska","Ohio State",0,2,0.154752706887344
"2707",401282800,"Nebraska","Northwestern",0,2,0.0777328395448223
"2708",401282801,"Nebraska","Purdue",1,10,0.259481632664862
"2709",401282803,"Wisconsin","Nebraska",0,3,0.149413754927615
"2710",401282804,"Northwestern","Indiana State",0,5,0.111967871866503
"2711",401282805,"Northwestern","Ohio",0,5,0.173847508880785
"2712",401282806,"Wisconsin","Northwestern",0,2,0.213566805936201
"2713",401282807,"Northwestern","Rutgers",0,7,0.155072799199361
"2714",401282808,"Northwestern","Purdue",0,3,0.186308600796286
"2715",401282809,"Ohio State","Oregon",0,2,0.1732771121752
"2716",401282810,"Ohio State","Tulsa",1,5,0.232677350843344
"2717",401282811,"Ohio State","Akron",0,8,0.222136924774586
"2718",401282812,"Ohio State","Purdue",0,4,0.134237583656175
"2719",401282813,"Rutgers","Ohio State",0,10,0.120510070721912
"2720",401282814,"Ohio State","Penn State",1,3,0.207104011936992
"2721",401282815,"Wisconsin","Penn State",0,5,0.16450344465026
"2722",401282816,"Penn State","Ball State",0,10,0.122119938497436
"2723",401282817,"Penn State","Villanova",0,1,0.125517341391854
"2724",401282818,"Penn State","Rutgers",0,3,0.202429172828117
"2725",401282819,"Purdue","Oregon State",0,0,0.228600840382351
"2726",401282820,"UConn","Purdue",0,6,0.182579057111353
"2727",401282821,"Purdue","Wisconsin",1,6,0.20885922065505
"2728",401282822,"Rutgers","Temple",0,1,0.156812226662642
"2729",401282823,"Rutgers","Delaware",0,3,0.139412904381768
"2730",401282824,"Rutgers","Wisconsin",0,8,0.179298813354263
"2731",401282825,"Wisconsin","Eastern Michigan",0,5,0.111855470025632
"2732",401282826,"Wisconsin","Army",0,1,0.181865065251937
"2733",401286187,"Fresno State","UConn",0,6,0.195142883653251
"2734",401286188,"UConn","Holy Cross",0,5,0.160749710365671
"2735",401286189,"Army","UConn",0,2,0.116609449251856
"2736",401286190,"UConn","Wyoming",1,1,0.247622845498241
"2737",401286191,"Massachusetts","UConn",0,6,0.235060610107614
"2738",401286192,"UConn","Yale",0,2,0.215027291808079
"2739",401286207,"Maryland","Howard",0,12,0.113373302850345
"2740",401286293,"UCF","UConn",0,11,0.096707805191687
"2741",401286294,"Liberty","Campbell",0,9,0.180458271309823
"2742",401286295,"Troy","Liberty",0,2,0.222264125540111
"2743",401286296,"UL Monroe","Liberty",0,0,0.238362042352048
"2744",401286297,"Liberty","Massachusetts",0,4,0.102016109274416
"2745",401286298,"Liberty","Louisiana",0,2,0.16515639023257
"2746",401286299,"Liberty","Army",0,3,0.125097792183387
"2747",401286300,"Massachusetts","Eastern Michigan",0,0,0.107305113542115
"2748",401286301,"Coastal Carolina","Massachusetts",0,14,0.124897547735405
"2749",401286302,"Massachusetts","Toledo",0,4,0.180036619206332
"2750",401286303,"Massachusetts","Rhode Island",2,8,0.182293328877269
"2751",401286304,"Massachusetts","Maine",1,5,0.334343255311372
"2752",401286305,"Army","Massachusetts",1,0,0.147842489175284
"2753",401286306,"New Mexico State","Massachusetts",0,8,0.113271662532951
"2754",401287886,"Houston","Texas Tech",0,1,0.280650773855848
"2755",401287887,"Iowa State","Northern Iowa",1,3,0.181337611915909
"2756",401287888,"Kansas","South Dakota",2,0,0.165782255395368
"2757",401287889,"Kansas State","Stanford",0,3,0.161078642706938
"2758",401287890,"Oklahoma State","Missouri State",0,5,0.120960308228728
"2759",401287891,"TCU","Duquesne",0,5,0.382469561657962
"2760",401287892,"Texas","Louisiana",1,2,0.198690934533977
"2761",401287893,"Texas State","Baylor",2,5,0.161362202413645
"2762",401287894,"Oklahoma","Tulane",0,1,0.247655352376146
"2763",401287895,"Baylor","Texas Southern",0,9,0.108572944389085
"2764",401287896,"Coastal Carolina","Kansas",3,0,0.206185389977826
"2765",401287897,"Kansas State","Southern Illinois",2,3,0.183520761328495
"2766",401287898,"Oklahoma","Western Carolina",0,11,0.131208390327171
"2767",401287899,"Oklahoma State","Tulsa",1,1,0.200295147787847
"2768",401287900,"TCU","California",3,0,0.199092211129725
"2769",401287901,"Texas Tech","Stephen F. Austin",2,3,0.207954695741548
"2770",401287902,"West Virginia","Long Island University",0,15,0.0283659211619995
"2771",401287903,"Boise State","Oklahoma State",1,1,0.180310488580808
"2772",401287904,"Kansas","Baylor",0,9,0.125657580947692
"2773",401287905,"Kansas State","Nevada",0,4,0.130764801173788
"2774",401287906,"UNLV","Iowa State",0,15,0.349540340683065
"2775",401287907,"Baylor","Iowa State",0,6,0.188158443008999
"2776",401287908,"Oklahoma","West Virginia",0,1,0.157462648973302
"2777",401287909,"Oklahoma State","Kansas State",3,9,0.197710809952649
"2778",401287910,"TCU","SMU",4,8,0.181678193110619
"2779",401287911,"Texas","Texas Tech",0,22,0.138368788406354
"2780",401287912,"Iowa State","Kansas",0,7,0.118137971733007
"2781",401287913,"Kansas State","Oklahoma",2,1,0.186808810737116
"2782",401287914,"Oklahoma State","Baylor",0,5,0.100061187141813
"2783",401287915,"TCU","Texas",5,9,0.208478648999763
